residence_zone,income_up_to_2640,income_2640_5280,income_5280_10560,income_10560_15840,income_above_15840,total
292,13956.159237310174,27526.308712482441,17007.682384869131,4577.1133460960727,2011.7363192421581,65078.99999999997
293,20139.495485291129,29740.151675527322,24848.689023077743,1246.6041194600421,928.05969664376403,76903
294,30442.442232906862,36880.640572768425,33573.658253664878,874.25894065983994,0,101771
295,35438.774783826921,52167.133847259887,38179.765187540033,0,3555.3261813732743,129341.00000000012
296,8860.0985707618966,9248.7479916598986,2938.6049564951513,293.54848108304998,0,21340.999999999993
297,529.80188629713064,2661.6822419875025,1810.2744062899983,1240.8451419031142,78.396323522251095,6320.999999999997
298,26576.201237735459,68228.017257402986,49284.724051969948,7104.0574528915231,0,151192.9999999999
299,3094.6969743659984,3953.2896760453509,4679.0133495886557,0,0,11727.000000000004
300,-,-,-,-,-,0
301,1144.6380594357749,4030.0405192590379,16604.341009290947,11895.92576646045,8011.054645553816,41686.00000000002
302,354.00357142857138,775.48118131868148,2576.5856684981691,3134.072481684982,5709.8570970696001,12550.000000000004
303,919.62094061307243,2920.0696497588156,7037.9046678059913,2390.4421838044423,5738.9625580176826,19007.000000000004
304,268.25820188191011,3421.7736065572026,4579.1428160314335,2178.3235215885766,3779.5018539408811,14227.000000000004
305,21417.392922455347,30228.942360122343,15429.517414375277,2471.874366223667,3857.2729368233599,73404.99999999999
306,23728.962087317042,50196.384257821133,34376.601650810917,2462.0234955807482,2885.0285084701591,113649
307,22704.260688967901,46474.33449059233,9589.404820439755,0,0,78767.99999999999
308,28329.790695111551,51766.962224487557,34048.24708040095,0,0,114145.00000000006
309,13539.83415988721,19326.695525467807,6665.4703146449729,0,0,39531.99999999999
310,5830.6816687135042,31945.994657652154,19768.366568530964,3318.9571051033977,0,60864.00000000003
311,10230.744819743824,11903.635664695184,3311.252848462856,535.36666709814608,0,25981.000000000015
312,14854.577812419664,44702.497847739818,19090.924339840545,0,0,78648.00000000003
313,5857.6248183889029,16195.31068600352,11645.410346801606,6228.6541488059847,0,39927.000000000015
314,4568.0232651384131,11037.443223123488,5150.4381505320825,276.095361206007,0,21031.99999999999
315,29270.083686672195,41706.200007353895,23034.148503816665,2349.567802157228,0,96359.99999999997
316,27557.403157921035,66350.383823662341,22805.549902620012,1853.658591539272,1608.0045242572878,120174.99999999994
317,248.72681087543305,714.50013532798698,4012.3722887929125,4372.8593505998078,3520.5414144038541,12868.999999999996
318,17.12222222222222,84.021658986175169,129.28736559139787,221.584993734336,2192.9837594658684,2644.9999999999995
319,1032.3715184874095,5088.0268679685541,6617.7351828230858,3975.0109955888815,4352.8554351320718,21066
320,516.5010950995935,347.07630710784304,643.31050879074564,754.05296175457033,5935.0591272472529,8196.000000000005
321,24126.995351644651,28535.021616781891,9910.3143313618384,2444.612135566817,9341.0565646448395,74358.00000000003
322,1382.6706472246999,1515.2004682521549,12322.071633970041,10502.885213305935,14240.172037247186,39963.000000000015
323,90.376839518832398,1772.2367674876223,9148.1113057741095,16852.942868353912,30675.332218865478,58538.99999999995
324,3668.8679413074897,22381.813889915531,29277.026710156111,10051.67908873526,4350.6123698856445,69730.00000000004
325,4892.7192001973772,47429.615194588376,19731.665605214246,0,0,72054
326,2759.4897856920893,20483.454449006636,12076.608672586877,3889.4470927144071,0,39209.00000000001
327,11718.699412206985,26660.965796263328,18018.917401727918,2803.321624729032,1834.0957650727421,61036
328,957.91550375490374,1545.6963419382682,4325.3465885263349,6198.1406184840234,12934.900947296459,25961.99999999999
329,1694.9965107923981,3242.6029393512868,8840.5264531696048,3959.7720000978429,5093.1020965888592,22830.999999999993
330,988.079050728428,2072.5755293711381,10455.131897680034,11430.304363330537,7110.9091588898764,32057.000000000015
331,6980.7069290938625,10864.369412658911,15281.829523421555,6177.1260712817402,6668.9680635439299,45972.99999999999
332,5593.0715280715413,20530.470544559408,20163.377187455637,0,1515.0807399134628,47802.00000000005
333,6645.6263999483153,21555.439812455945,12814.76549634271,3084.8200758176331,847.34821543540897,44948.00000000001
334,3260.0723747177212,11141.274956427045,11561.524274587071,0,1950.12839426816,27912.999999999996
335,7769.6826391484074,8673.0735439659438,15958.390794793293,1633.9151333738332,8365.9378887185394,42401.000000000015
336,7647.5906763101184,5151.6986756692841,18294.495412577453,8036.3912248726983,2378.8240105704381,41508.99999999999
337,3202.4380456879057,8783.4912882960343,11420.6501891881,8698.3279584315733,18887.092518396352,50991.99999999997
338,1689.7940257814084,8539.2328031050856,3922.8419554595885,4785.7732053773716,3093.3580102765413,22030.999999999996
339,3378.2342658209259,18547.201291368936,8029.1137420439682,2565.9995356221007,2206.4511651440612,34726.99999999999
340,-,-,-,-,-,0
341,243.32668670829821,1498.4193724908528,2626.2100620868009,909.56849062590322,2128.4753880881426,7405.999999999996
342,622.66894988404999,1433.8118425282082,4604.0121830615353,1463.3712545739743,1279.1357699522318,9403
343,5914.5239774796346,7385.3189659083473,11877.189012234207,6589.6226759134452,4424.3453684643782,36191.00000000001
344,0,1266.5170820311255,866.64418817905528,377.30619058106248,2785.5325392087575,5296
345,1223.4035346697431,13444.950675464843,12239.484466389846,9935.8109734333648,13283.350350042187,50126.999999999985
346,8275.7852748390687,18194.895821716917,10475.096400409033,1672.3527025381941,3061.869800496791,41680
347,-,-,-,-,-,0
348,15590.113880124283,32667.52331317055,37733.36280670514,0,0,85990.99999999997
349,1472.9932085154032,6707.2022738744881,378.7970345895684,422.97806878259479,709.02941423794198,9690.999999999998
350,-,-,-,-,-,0
351,13739.292549897722,35740.050007368962,20208.665917759477,3107.9915249738456,0,72796
352,19692.864091898471,15260.534119965383,35183.712565261558,5085.8892228746099,0,75223.00000000001
353,-,-,-,-,-,0
354,-,-,-,-,-,0
355,-,-,-,-,-,0
356,21044.909970264969,19618.26746675088,12403.29481906352,2118.5277439206338,0,55185.00000000001
357,21916.186696886329,47865.602664745827,37457.210638367826,0,0,107238.99999999996
358,1823.8906926406917,4476.3950216450203,245.71428571428561,0,0,6545.999999999997
359,4642.1521112247883,16608.732496427128,13133.795445100097,1333.2363475489228,2750.08359969907,38468.000000000015
360,304.00370434429601,607.35637185923269,1689.577987142774,1519.3089736705601,15527.752962983142,19648.000000000007
361,1303.0814607581544,10920.886679961885,9991.0318592799613,0,0,22215
362,4168.7902690777773,7965.0572010212518,3227.4808894841808,435.67164041678836,0,15797
363,71.021819545346105,5014.5677607226589,7420.1039250533067,2848.113397979093,2608.1930966995965,17962.000000000004
364,1439.7135624754037,19316.278907746673,12123.83202868674,2955.7392331400024,3367.4362679511728,39203
365,1941.9837094746274,4636.1123362374847,1896.0149275809786,65.034569841231402,166.85445686568102,8706.000000000004
366,383.60906380935779,2651.8086502777728,5085.9354222032716,1108.6953701053976,24.951493604204391,9255.000000000005
367,3076.2632481876749,29824.206341706667,6153.7239309504967,2525.1632273705391,658.64325178463935,42238.000000000015
368,1039.7851812196109,13368.342268203274,17140.118098805066,1786.728976618012,1648.0254751540519,34983.000000000015
369,3243.3626009416462,19062.663459273568,18458.546385680507,2042.4275541042466,0,42806.99999999997
370,3153.1874237752427,18587.57508013292,26053.455357689785,1861.074661476508,5218.7074769255514,54874.00000000001
371,6364.4760892439199,28169.201462941146,59245.318247049618,3495.2039428642938,387.800257900997,97661.99999999997
372,7442.9323425873627,35021.813418130718,20025.371186619643,2031.2108823719159,3373.6721702903355,67894.99999999997
373,5033.6337486474713,23789.985039947525,24945.823604841116,604.55760656391794,0,54374.00000000003
374,20599.853999167404,20369.766270033288,20073.600693211694,577.77903758761295,0,61621
375,-,-,-,-,-,0
376,15106.944618328132,42818.48697129028,14565.568410381607,0,0,72491.00000000001
377,7150.9794732577593,21169.872861963475,19346.147664778771,0,0,47667.00000000001
378,53913.759314559167,114769.5149098113,27152.100128043767,1956.62564758554,0,197791.9999999998
379,53477.159997430688,33476.597258825474,17161.019590858363,0,1346.2231528854791,105461
380,5025.0022049911549,35604.19758828343,11224.56472483387,3137.8203383519535,1955.4151435396063,56947.000000000015
381,10399.817037055409,66281.542141174359,21688.642458890725,3546.055925561705,2339.9424373178481,104256.00000000006
382,-,-,-,-,-,0
383,17569.013732021293,45444.400610471588,31549.968818843263,4091.6168386638419,0,98654.99999999999
384,18668.692262106615,46512.659539475353,14658.007722949698,1857.6404754683349,0,81697
385,5159.7320385773446,16421.224127185829,6843.5407274871604,0,1166.5031067496709,29591.000000000007
386,-,-,-,-,-,0
387,589.7961542831174,2937.2890901602923,673.91475555658826,0,0,4200.999999999998
388,18410.917602218855,33461.798709806535,25316.283687974585,0,0,77188.99999999997
389,407.45171751327734,3031.253826395382,440.85419125827548,1088.0155013719466,2415.4247634611238,7383.000000000005
390,4225.6450459068101,26374.483945779026,11009.409229451505,668.48914346381616,863.97263539889002,43142.00000000005
391,1161.0424242424247,5735.9515151515152,4043.0060606060633,0,0,10940.000000000004
392,-,-,-,-,-,0
393,-,-,-,-,-,0
394,24138.424210757392,29715.451518091653,24275.700117224162,3988.1195957481609,1819.3045581786469,83937
395,-,-,-,-,-,0
396,26422.096405948607,47654.280593759708,18927.115282499944,5069.9046476094836,1311.603070182292,99385.00000000003
397,4771.3933699456775,10762.869556164645,5676.3232032231444,0,300.41387066652902,21510.999999999996
398,23949.293832371575,26181.537928479949,26935.18908667655,4376.8572089720828,2525.121943499862,83968.00000000001
399,26849.220257475739,44958.768250508314,23864.707744428397,6724.3037475875408,0,102397
400,22114.669711669278,29919.137554336477,9751.4093508651404,3117.4368669374257,1696.346516191632,66598.99999999994
401,21515.905292642787,78748.507250664392,25398.587456692818,0,0,125663
402,29206.803254688497,38779.609132661892,14072.140744075467,0,1060.4468685742199,83119.00000000007
403,20245.479208707173,61970.954333525973,30520.471291586637,4198.0951661803438,0,116935.00000000012
404,26278.712460821349,44837.094493157434,47112.623183145355,19952.90028517562,15844.669577700357,154026.00000000012
405,5000.5236499580869,13465.390387620593,5340.6616689959019,2341.4242934254275,0,26148.00000000001
406,4465.1332864067735,8427.4093991207392,4323.0462255967304,379.41108887577536,0,17595.00000000002
407,10310.632960693994,25445.102601109389,35490.832197434276,967.20929563864092,9456.2229451236708,81669.99999999997
408,12357.947972560478,12107.170982700183,10347.216162185357,5089.6648825539733,0,39901.99999999999
409,3652.9616424517017,8059.6256045791906,12005.548595620694,5856.8174104997079,6540.0467468486913,36114.999999999985
410,44900.890606589724,57423.61306513194,20570.496328278365,0,0,122895.00000000004
411,18542.552946481243,33222.06869418484,5828.3487946077166,0,1237.0295647261819,58829.99999999998
412,6878.4845309229786,8447.5606677016367,3199.9290556044293,708.99248911832603,3118.0332566526326,22353.000000000004
413,3602.3441991544914,4294.0116554339065,5016.1261667177596,964.51797869384961,0,13877.000000000007
414,3018.4309276980325,8596.986489898989,6385.4298046251979,1316.1527777777792,0,19317
415,2191.2582695796818,23132.525887448428,9914.3628679696667,4878.7066039718147,205.146371030414,40322
416,6144.0675931333817,15064.901073571828,5678.0313332948081,0,0,26887.000000000015
417,-,-,-,-,-,0
418,10369.239785448468,14064.711616553957,5360.1808803682652,430.86771762928601,0,30224.999999999975
419,-,-,-,-,-,0
420,3723.8002173003838,7461.9130228976737,3479.5885977012658,122.1607523099466,539.53740979072904,15327
421,-,-,-,-,-,0
422,4770.2638167967889,10827.356979839269,13074.755171227182,3333.6240321367704,0,32006.00000000001
423,-,-,-,-,-,0
424,4314.1054886700786,9813.1846089981736,14630.939351284846,8549.6726009767608,13009.097950070134,50316.99999999999
425,3196.5168991839219,22581.708572222858,20434.441278279388,6229.2049270680136,4374.1283232458472,56816.00000000003
426,4492.1164183165856,6789.9107748144534,19759.911231896505,3704.73987372378,3635.3217012487071,38382.00000000003
427,478.70798143282309,3169.2418531148169,2311.6248717616263,1127.5703970215598,707.85489666917329,7794.999999999998
428,2317.2424567866206,6664.4501802463938,4156.929519859159,1857.5277313190913,1489.8501117887372,16486
429,1427.3451249512359,16343.585438885266,28796.589694842183,11873.229160013459,13007.250581307853,71448
430,2199.0634751560315,8761.26079757753,19881.821684100294,5069.0521690729802,715.80187409316,36626.99999999999
431,1436.1633385354901,10424.284014816691,10214.763454283195,3549.5741230150675,1038.2150693495471,26662.99999999999
432,4714.6610032969484,14480.044048593852,4699.2120808606742,359.80727921018598,1010.2755880383258,25263.999999999985
433,920.20743703832522,8356.3916325677546,13078.112463502581,4266.446399672348,4221.8420672189841,30842.999999999993
434,3179.266155089691,16788.304359970767,21620.961177717665,2976.394612655497,6405.0736945663893,50970.00000000001
435,4212.679889898478,19188.224206010662,19385.112265443648,7995.8470160035858,3689.1366226436216,54470.99999999999
436,5606.1447104126082,34543.655590617796,16498.358175619822,3725.891037254712,1584.9504860950731,61959.00000000001
437,7990.9774821161527,20105.715778219579,13459.427102232836,2851.493313975348,1002.3863234560799,45409.99999999999
438,28502.563895848736,44319.182101765356,36126.768504438616,10771.485497947249,0,119719.99999999996
439,18572.093767860199,29062.278894379575,38781.115616800947,10304.93499530953,20430.576725649804,117151.00000000007
440,45788.436735720534,43431.395403121482,25250.802193251744,10511.365667906284,0,124982.00000000004
441,473.84590512096025,1325.4758649483183,527.24238997325881,194.43583995746323,0,2521.0000000000005
442,9963.82576034249,14772.751340400086,15751.030217365111,1329.392681892308,0,41816.99999999999
443,19955.198858452815,51432.637338141911,29445.488028333013,13326.426649335275,434.24912573701499,114594.00000000004
444,40521.243453651172,73592.932417045449,37990.291215393401,0,712.53291390986499,152816.99999999988
445,16903.207251051306,29508.100413555509,28365.166545159722,9263.4404448156747,4006.0853454177477,88045.99999999996
446,6696.8020691811307,13477.863199073201,4048.764950708076,0,3912.5697810375868,28135.999999999993
447,11545.992587226387,32398.396155920032,26055.584648679658,5697.7787893215364,3307.2478188524315,79005.00000000004
448,3294.8923496676075,12285.097061537783,6705.2296569186237,1829.7145608184251,482.06637105757721,24597.000000000015
449,2388.687579188339,6823.8659581403172,4190.5978571778733,549.66403968295424,137.18456581050921,14089.999999999993
450,1056.7172402390061,4723.440470774035,6245.879357952469,205.96293103448289,0,12231.999999999993
451,3865.2929698003068,15928.760053475908,12196.631572350045,685.31540437374201,0,32676
452,2059.2351775982188,34932.315519278935,46081.391628331665,7965.1012149988255,6975.9564597923245,98013.99999999997
453,1228.7574176290241,16516.087384711631,25367.152587983896,4932.3166157173382,6706.6859939580881,54750.999999999985
454,1803.3192341606591,4357.5488244133458,20569.716833699549,12171.536817606822,2887.8782901196087,41789.999999999985
455,5271.3837747927055,13076.393678989552,18394.869808615531,10616.604088320562,7495.7486492816661,54855.00000000002
456,5893.2174767266597,31068.077526676054,14619.731968043001,24226.187292574443,14028.785735979853,89836.00000000001
457,38442.343012592035,67751.479075174691,44160.090058849077,23000.716842958012,2100.3710104261822,175454.99999999997
458,18385.667064914411,31446.21362634439,33225.994764756921,5606.3512283190021,4150.773315665283,92815.00000000001
459,13954.430943629815,20585.578763740272,12168.930122796024,3238.0601698339133,0,49947.00000000003
460,3018.0809770831484,11641.720371530047,3959.9479142541504,1994.2507371326546,0,20614
461,-,-,-,-,-,0
462,28880.645232216026,66644.843173705885,47445.086694644022,8786.4248994340778,0,151757
463,11769.358473611956,31334.548493855338,19217.934486417267,377.31988892433998,7037.8386571911042,69737.00000000001
464,28317.478644101306,32012.164648505313,36850.356707393374,0,0,97180
465,37962.370065177522,24163.987199537107,40663.601359538872,5072.0413757465194,0,107862
466,13109.059813798283,23387.286623313161,17569.653562888539,0,0,54065.999999999985
467,21240.737002635833,28319.208842490822,14560.294173044196,4598.6570115836275,2668.1029702455089,71386.99999999999
468,4879.2994669710224,12225.277519001482,36764.377292076606,12784.939576807825,5200.1061451430478,71853.99999999997
469,5375.7786716176452,16599.340518991274,23380.962117686478,3021.6962960411988,1391.2223956633761,49768.99999999997
470,4992.454755474022,25280.685572403883,61096.121176580898,1404.6448355131349,4190.0936600280829,96964.00000000001
471,10126.298817845513,29652.782963973103,20213.761597273548,1847.1566209078421,0,61840.000000000015
472,22975.032213572951,23891.552520608195,14426.790742194016,1621.624523624836,0,62915
473,29675.390598767091,51919.496793317609,28744.377788635247,7213.5998344241298,1506.13498485586,119058.99999999993
474,16864.304907795082,27478.943788373454,8932.1029106469305,1078.843618240704,1240.8047749438381,55595.00000000001
475,6948.796104881616,4970.1611569137012,5000.1485060490695,130.07040689150881,1614.823825264104,18664
476,37477.112003634924,50771.054772855656,49671.35317925339,10055.700135378143,574.77990887780118,148549.9999999999
477,1207.0488629652732,2912.6862573374929,825.65332484302871,380.61155485420329,0,5325.999999999998
478,2040.8595228357556,3247.1113772288586,2829.0290999353838,0,0,8116.999999999998
479,3780.3733279684343,5132.591612621377,4491.4755380887436,2033.5221524604924,881.03736886095146,16318.999999999998
480,9158.4209414484631,22040.322628044101,6372.2734202730408,2370.480837679122,1548.5021725552781,41490.00000000001
481,1551.4205359636269,10993.474960978141,6937.6636801682225,1362.567600742093,731.87322214792175,21577.000000000004
482,801.21926846444046,2390.6058200981565,1775.0710565750576,116.10385486234551,0,5083
483,4410.1614770401893,12727.03405223644,8417.9798090368713,2236.8246616864853,0,27791.999999999985
484,-,-,-,-,-,0
485,-,-,-,-,-,0
486,39705.895684270166,29274.094357948798,43683.062839249222,11035.711527633595,1747.235590898242,125446.00000000004
487,3197.3078913335785,13401.156074773997,16073.253084552909,2586.6722291463921,23013.61072019313,58272
488,-,-,-,-,-,0
489,-,-,-,-,-,0
490,13630.236290506526,18566.559420834183,11141.94665892812,2010.7665136715018,3426.4911160596789,48776.000000000015
491,14254.720300774447,17923.947090844376,22565.965931342413,6397.3666770388045,0,61142.00000000005
492,5485.3747828711448,11166.209771078049,7537.8788966454495,1385.3892782295882,2421.1472711757519,27995.999999999985
493,352.98115224184164,575.97827514283767,1200.2328749586559,0,1599.8076976566654,3729.000000000001
494,51342.818533946753,54558.43891659916,21265.687044865936,3214.8629089564611,1055.1925956318291,131437.00000000012
495,32732.509993183474,36508.689688056707,20502.657707939019,5897.3897559206671,4183.7528549000863,99824.99999999996
496,21857.904655440369,22965.11153688125,21127.094380818136,4347.8894268602126,0,70297.99999999997
497,10585.947290118524,12840.290619256699,14493.663917298838,2637.9549360354176,1189.143237290526,41747
498,12626.664959456915,14287.188795113647,12070.161955724245,6868.4389482965853,5200.5453414086387,51053.00000000003
499,437.67560507952254,1594.0730250178021,1743.3773852018933,986.69911550191637,566.17486919886665,5328.000000000002
500,178.24659061634679,5822.4992700183238,9600.0876730647287,2893.1498131467661,1049.016653153838,19543.000000000004
501,1955.0295029898243,9054.6587345450698,21852.894732524135,3790.9846843697892,7043.4323455711874,43697
502,8095.1099688196055,17497.3427404912,16607.824594248981,11306.111929009379,7467.6107674308259,60973.999999999985
503,5665.2039527303514,15359.367979137358,23670.428068132296,0,0,44695
504,1196.1798000182441,39977.478559305768,30772.341640675979,0,0,71946
505,9699.485220678398,51065.698411608268,52223.537990499513,11715.078937666158,1998.1994395476604,126702
506,35241.701593036589,14849.952739700118,28819.52708331446,2279.457419097967,935.36116485086598,82126
507,529.89560941349509,7458.1975533329696,9442.0929684570183,15.81386879653798,0,17446.00000000002
508,2150.8673413469573,5448.7012511882467,5643.1537548671949,2390.2630917923016,691.01456080529658,16323.999999999998
509,23916.825600405551,66709.248467943908,28381.515517113345,4382.1031135753828,1695.3073009617679,125084.99999999996
510,1317.0983720924919,32152.090583898829,9330.604893188638,2546.20615082009,0,45346.00000000005
511,721.66799403308505,28121.807863488651,19652.836798981712,2812.6873434965537,0,51309
512,3489.1473693645071,24620.786947092427,7579.6899402858489,584.37574325722653,0,36274.00000000001
513,3242.1910426221666,4288.5076246824019,1067.3466454385189,450.3492120896629,268.60547516725558,9317.000000000007
514,16263.032976247938,48776.293846764405,23044.985457863495,11778.687719124191,0,99863.00000000003
515,144.02442757460929,2537.2921719349602,5230.8071526994408,879.33669179080459,2605.5395560001821,11396.999999999996
516,5084.9450520005512,3582.6512202959225,13687.749165654061,6408.4810838034027,9774.1734782460771,38538.000000000015
517,3114.1712302773631,4591.9039522901303,6352.3058577079501,9006.7078677967966,3096.91109192776,26162
518,44996.978812585054,66736.377551774378,37320.415411544578,7289.7362956845109,3040.4919284114903,159384.00000000003
519,2655.3301640979535,5162.2318406391241,1052.4379952629201,0,0,8869.999999999998
520,-,-,-,-,-,0
521,23346.033363028575,18707.697474492044,6690.6964790352777,782.57268344411705,0,49527.000000000015
522,9960.8199759100971,20091.401245640503,15122.051906849658,5745.9180497792686,578.808821820454,51498.999999999985
523,190.56091455915029,568.870816069581,1299.9859818604584,866.97174069868265,2150.6105468121254,5076.999999999998
524,16253.236640667144,47557.920765285678,40593.992735660911,1967.8498583862599,0,106373
525,21117.070401843263,43333.479160183873,51834.52443176377,10734.926006209116,0,127020.00000000004
526,10138.66772805306,55319.185552152667,22687.161388229692,4599.8708718235966,66630.114459740944,159374.99999999997
527,1505.3018839584674,9776.4907629322079,6202.7846111837816,0,1185.422741925541,18669.999999999996
