household_id,family_id,first_family_record,family_expansion_factor,family_number,family_resident_count,housing_tenure,bathroom_count,domestic_employee_count,car_count,computer_count,dishwasher_count,single_door_refrigerator_count,freezer_count,washing_machine_count,dvd_count,microwave_count,motorcycle_count,clothes_dryer_count,bicycle_count,comfort_items_declaration,brazil_economic_class,brazil_economic_score,car_1_year,car_2_year,car_3_year,family_monthly_income,family_income_code
00100068,001000681,1,32.34,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,4,24,,,,1412,1
00100072,001000721,1,32.34,1,3,2,2,0,0,0,0,1,1,1,1,1,0,1,0,N,4,26,,,,3640,1
00100080,001000801,1,32.34,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,N,6,16,,,,2494.89,3
00100086,001000861,1,32.34,1,1,2,1,0,0,1,0,1,1,1,1,0,0,1,0,N,4,23,,,,2800,1
00100089,001000891,1,32.34,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
00100092,001000921,1,32.34,1,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2014,,,5388.38,3
00100094,001000941,1,32.34,1,2,2,2,0,2,2,0,1,1,1,0,1,1,1,2,N,2,39,2019,2019,,9400,1
00100102,001001021,1,32.34,1,2,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
00100108,001001081,1,32.34,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,1,N,3,30,2009,,,0,2
00100141,001001411,1,32.34,1,2,1,1,0,1,1,0,1,1,1,1,1,0,0,1,N,4,28,2023,,,5779.08,3
00100164,001001641,1,32.34,1,2,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,0,2
00100186,001001861,1,32.34,1,3,1,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2014,,,5388.38,3
00100210,001002101,1,32.34,1,2,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,2500,1
00100236,001002361,1,32.34,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,N,6,12,,,,650,1
00200001,002000011,1,36.4,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,3000,1
00200002,002000021,1,36.4,1,2,1,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2016,,,7000,1
00200003,002000031,1,36.4,1,1,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3000,1
00200004,002000041,1,36.4,1,1,2,1,1,1,0,0,1,0,1,0,1,0,0,0,N,4,25,2014,,,2200,1
00200005,002000051,1,36.4,1,3,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,2869.81,3
00200006,002000061,1,36.4,1,2,1,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,22,2010,,,5600,1
00200008,002000081,1,36.4,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3000,1
00200009,002000091,1,36.4,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,N,4,26,,,,5024.09,3
00200010,002000101,1,36.4,1,1,2,1,0,1,0,0,1,0,1,0,0,0,1,0,N,5,22,2006,,,3000,1
00200011,002000111,1,36.4,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,2000,1
00200012,002000121,1,36.4,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,15,,,,2326.22,3
00200014,002000141,1,36.4,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,1900,1
00200015,002000151,1,36.4,1,3,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,5,22,,,,5124,1
00200016,002000161,1,36.4,1,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,1000,1
00200018,002000181,1,36.4,1,1,2,1,0,1,1,0,1,0,1,0,1,0,0,1,N,4,23,2013,,,5000,1
00200019,002000191,1,36.4,1,2,2,1,0,1,1,0,1,1,1,1,1,1,1,0,N,3,34,2015,,,8795.54,3
00200020,002000201,1,36.4,1,2,3,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,23,2024,,,6700,1
00200021,002000211,1,36.4,1,3,3,1,0,1,1,0,1,1,1,1,1,0,1,0,N,4,28,2015,,,4600,1
00200022,002000221,1,36.4,1,4,1,1,0,1,1,0,1,0,1,0,1,0,0,0,N,4,25,2012,,,5412,1
00200023,002000231,1,36.4,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,2,N,5,17,,,,3600,1
00200024,002000241,1,36.4,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,17,,,,2000,1
00200025,002000251,1,36.4,1,2,2,2,1,2,2,0,1,1,1,0,1,0,1,0,N,2,44,2017,2016,,13500,1
00200026,002000261,1,36.4,1,4,2,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2019,,,8795.54,3
00200027,002000271,1,36.4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,N,6,12,,,,2500,1
00200028,002000281,1,36.4,1,1,1,1,0,0,0,0,1,2,1,0,1,0,0,0,N,4,23,,,,2200,1
00200029,002000291,1,36.4,1,3,2,2,0,1,1,0,1,1,1,0,1,0,1,0,N,3,36,2016,,,10117.28,3
00200031,002000311,1,36.4,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,5000,1
00200032,002000321,1,36.4,1,2,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,4,24,2016,,,1600,1
00200033,002000331,1,36.4,1,2,1,1,0,0,2,0,1,1,1,1,1,0,0,0,N,4,26,,,,5000,1
00200034,002000341,1,36.4,1,2,2,1,0,0,2,0,1,0,1,0,1,0,0,0,N,4,28,,,,15000,1
00200035,002000351,1,36.4,1,3,3,1,0,0,1,0,1,1,1,1,1,0,0,0,N,5,22,,,,7200,1
00200036,002000361,1,36.4,1,3,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,25,2007,,,4684.43,3
00200037,002000371,1,36.4,1,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,N,6,13,,,,2800,1
00200040,002000401,1,36.4,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,2800,1
00200042,002000421,1,36.4,1,4,2,1,0,0,1,0,1,1,1,1,1,0,0,0,N,5,21,,,,5800,1
00200043,002000431,1,36.4,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,4000,1
00200044,002000441,1,36.4,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,1700,1
00200045,002000451,1,36.4,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,2675.79,3
00200048,002000481,1,36.4,1,3,2,2,0,1,2,1,1,1,1,1,1,0,1,0,N,2,40,2021,,,10000,1
00200049,002000491,1,36.4,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,25,,,,4000,1
00200052,002000521,1,36.4,1,2,1,2,0,2,2,1,1,1,1,0,1,0,1,0,N,2,44,2018,2016,,17712.04,3
00200055,002000551,1,36.4,1,1,3,1,0,1,0,0,1,0,0,0,1,0,0,1,N,5,20,1999,,,2200,1
00200056,002000561,1,36.4,1,1,1,2,0,1,3,1,1,1,1,0,1,0,0,2,N,2,42,2012,,,5000,1
00200058,002000581,1,36.4,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,2824,1
00200061,002000611,1,36.4,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,1500,1
00200062,002000621,1,36.4,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,N,5,17,,,,2000,1
00200063,002000631,1,36.4,1,3,1,2,0,1,1,1,1,1,1,0,1,0,1,0,N,2,39,2017,,,12824,1
00200073,002000731,1,36.4,1,3,1,2,0,1,2,0,1,1,1,0,1,0,0,0,N,3,34,2018,,,14000,1
00200118,002001181,1,36.4,1,1,3,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,2000,1
00200137,002001371,1,36.4,1,4,1,1,0,1,2,0,1,1,1,0,1,0,1,2,N,3,35,2016,,,9433.29,3
00300004,003000041,1,145.803922,1,2,1,1,0,1,0,1,1,1,0,0,1,0,0,0,N,4,23,2011,,,5000,1
00300006,003000061,1,145.803922,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4700,1
00300008,003000081,1,145.803922,1,3,1,2,0,0,0,0,1,1,1,0,1,0,0,0,N,4,25,,,,3500,1
00300015,003000151,1,145.803922,1,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,17,,,,3000,1
00300016,003000161,1,145.803922,1,1,2,1,0,1,0,0,1,0,1,1,1,0,0,0,N,4,23,2020,,,5000,1
00300017,003000171,1,145.803922,1,1,2,1,0,1,1,0,1,1,0,0,1,0,0,0,N,4,25,2013,,,3500,1
00300018,003000181,1,145.803922,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,N,4,24,,,,4000,1
00300023,003000231,1,145.803922,1,3,1,1,0,0,0,0,1,0,1,0,1,0,0,1,N,5,19,,,,3000,1
00300026,003000261,1,145.803922,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,0,2
00300027,003000271,1,145.803922,1,3,2,1,0,3,0,0,1,1,1,0,1,0,0,0,N,4,25,1992,1989,2017,4300,1
00300031,003000311,1,145.803922,1,4,1,1,0,0,0,0,1,1,1,0,1,0,0,1,N,5,19,,,,4500,1
00300035,003000351,1,145.803922,1,5,1,1,0,0,0,0,1,1,0,0,1,0,0,0,N,5,17,,,,7000,1
00300040,003000401,1,145.803922,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,N,6,13,,,,2200,1
00300043,003000431,1,145.803922,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,N,5,20,,,,2000,1
00300044,003000441,1,145.803922,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,1800,1
00300045,003000451,1,145.803922,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,N,6,15,,,,1300,1
00300047,003000471,1,145.803922,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,4500,1
00300048,003000481,1,145.803922,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,6000,1
00300049,003000491,1,145.803922,1,1,2,1,0,0,1,0,1,1,1,0,0,0,0,0,N,5,22,,,,4000,1
00300050,003000501,1,145.803922,1,1,2,1,0,0,1,0,1,1,1,1,1,0,0,1,N,5,22,,,,1300,1
00300056,003000561,1,145.803922,1,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,18,,,,800,1
00300057,003000571,1,145.803922,1,1,2,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,28,,,,2500,1
00300060,003000601,1,145.803922,1,3,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,2500,1
00300062,003000621,1,145.803922,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,6000,1
00300063,003000631,1,145.803922,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,N,6,14,,,,2200,1
00300064,003000641,1,145.803922,1,1,2,1,0,1,0,0,1,1,1,1,1,0,0,0,N,5,22,2013,,,2700,1
00300066,003000661,1,145.803922,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,1320,1
00300068,003000681,1,145.803922,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,N,5,20,,,,1600,1
00300069,003000691,1,145.803922,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,N,4,25,,,,4684.43,3
00300072,003000721,1,145.803922,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,1,N,5,21,,,,3000,1
00300073,003000731,1,145.803922,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0,0,N,5,17,2014,,,1410,1
00300074,003000741,1,145.803922,1,2,2,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,25,,,,2800,1
00300083,003000831,1,145.803922,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3900,1
00300089,003000891,1,145.803922,1,2,3,1,0,1,0,0,1,1,1,1,1,0,0,2,N,4,28,2011,,,4800,1
00300092,003000921,1,145.803922,1,2,1,1,0,1,1,0,1,1,1,0,1,1,1,0,N,3,33,2018,,,2500,1
00300101,003001011,1,145.803922,1,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,24,2016,,,6300,1
00300115,003001151,1,145.803922,1,2,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,28,,,,5779.08,3
00300141,003001411,1,145.803922,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,1650,1
00300145,003001451,1,145.803922,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,1500,1
00300157,003001571,1,145.803922,1,2,1,1,0,0,3,0,1,1,1,0,1,0,0,0,N,3,32,,,,9000,1
00300165,003001651,1,145.803922,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,1650,1
00300177,003001771,1,145.803922,1,1,2,1,0,0,1,0,1,1,1,1,0,0,1,0,N,4,28,,,,2600,1
00300182,003001821,1,145.803922,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,18,,,,2000,1
00300186,003001861,1,145.803922,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,5,22,,,,3000,1
00300195,003001951,1,145.803922,1,1,2,1,0,1,1,0,1,1,1,1,1,0,0,0,N,3,31,2020,,,110000,1
00300204,003002041,1,145.803922,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,N,5,22,,,,5900,1
00300253,003002531,1,145.803922,1,1,2,1,0,0,0,0,1,1,0,1,0,0,0,0,N,6,16,,,,1500,1
00300263,003002631,1,145.803922,1,1,1,1,0,0,2,0,1,0,1,0,1,0,0,0,N,4,25,,,,3500,1
00300274,003002741,1,145.803922,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,N,5,17,,,,0,2
00300307,003003071,1,145.803922,1,3,2,1,0,0,1,0,1,1,1,0,0,0,0,0,N,4,25,,,,6120,1
00300385,003003851,1,145.803922,1,3,1,1,0,1,1,0,1,1,1,1,1,0,0,2,N,4,26,2020,,,4000,1
00400002,004000021,1,269.24,1,1,2,1,0,0,1,0,1,1,1,0,1,0,1,0,N,3,29,,,,5000,1
00400003,004000031,1,269.24,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,N,3,31,2022,,,4000,1
00400004,004000041,1,269.24,1,2,1,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,7129.53,3
00400008,004000081,1,269.24,1,4,2,1,0,1,1,0,1,1,1,1,1,0,0,0,N,4,28,2020,,,3000,1
00400009,004000091,1,269.24,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,1,N,3,30,2020,,,6647.53,3
00400011,004000111,1,269.24,1,2,2,2,0,1,2,0,1,1,1,1,1,1,0,0,N,2,39,2020,,,12481.46,3
00400018,004000181,1,269.24,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,28,,,,4000,1
00400021,004000211,1,269.24,1,1,2,2,0,0,1,0,1,1,1,0,1,0,0,0,N,3,31,,,,3000,1
00400022,004000221,1,269.24,1,3,1,1,0,0,0,0,1,1,1,1,1,1,0,0,N,5,19,,,,3077.89,3
00400023,004000231,1,269.24,1,1,3,2,1,0,1,0,1,1,1,1,1,0,0,0,N,3,35,,,,9433.29,3
00400027,004000271,1,269.24,1,2,1,1,0,0,2,0,1,1,1,1,1,0,0,0,N,3,31,,,,7000,1
00400030,004000301,1,269.24,1,2,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,25,,,,2600,1
00400034,004000341,1,269.24,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,N,5,17,,,,1200,1
00400038,004000381,1,269.24,1,2,2,2,0,1,1,0,1,1,1,1,1,0,0,0,N,3,35,2020,,,9433.29,3
00400039,004000391,1,269.24,1,2,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,5,21,,,,4000,1
00400040,004000401,1,269.24,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,28,,,,5779.08,3
00400049,004000491,1,269.24,1,2,2,1,0,1,1,0,1,1,1,1,1,0,0,0,N,3,31,2009,,,10000,1
00400051,004000511,1,269.24,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,1500,1
00400052,004000521,1,269.24,1,7,1,1,0,0,1,0,1,1,1,0,1,0,0,1,N,5,21,,,,8300,1
00400053,004000531,1,269.24,1,1,2,1,0,1,1,0,1,1,1,0,1,0,1,0,N,4,27,2017,,,5000,1
00400058,004000581,1,269.24,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,5000,1
00400063,004000631,1,269.24,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,1500,1
00400067,004000671,1,269.24,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,6,16,,,,2494.89,3
00400068,004000681,1,269.24,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,N,3,30,2007,,,4000,1
00400079,004000791,1,269.24,1,1,2,1,0,1,2,0,1,1,1,1,1,1,0,2,N,3,35,2021,,,3000,1
00400080,004000801,1,269.24,1,1,1,2,0,1,1,0,1,1,1,0,1,0,0,0,N,3,34,2019,,,8795.54,3
00400087,004000871,1,269.24,1,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,N,4,23,,,,4072.45,3
00400091,004000911,1,269.24,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,N,5,22,,,,6000,1
00400096,004000961,1,269.24,1,2,3,1,0,2,3,0,1,1,1,0,1,0,1,1,N,2,39,2009,2022,,16000,1
00400103,004001031,1,269.24,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,N,4,28,,,,9000,1
00400106,004001061,1,269.24,1,4,1,1,0,0,1,0,1,1,0,0,1,0,0,1,N,5,18,,,,4700,1
00400109,004001091,1,269.24,1,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,3077.89,3
00400115,004001151,1,269.24,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
00400122,004001221,1,269.24,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
00400125,004001251,1,269.24,1,1,3,1,0,1,1,0,1,1,1,1,1,0,1,0,N,3,33,2012,,,12000,1
00400128,004001281,1,269.24,1,2,2,2,0,0,1,0,1,1,1,1,1,0,0,0,N,4,27,,,,5388.38,3
00400132,004001321,1,269.24,1,2,1,1,0,0,1,0,1,1,1,0,1,0,1,0,N,4,26,,,,6000,1
00400151,004001511,1,269.24,1,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,N,6,15,,,,1320,1
00400153,004001531,1,269.24,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,5388.38,3
00400159,004001591,1,269.24,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,6500,1
00400163,004001631,1,269.24,1,2,2,1,0,1,0,0,1,0,1,0,1,1,0,1,N,5,20,1997,,,3301.06,3
00400173,004001731,1,269.24,1,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
00400179,004001791,1,269.24,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,N,5,21,,,,2500,1
00400186,004001861,1,269.24,1,4,1,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,20,,,,4390,1
00400193,004001931,1,269.24,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,2,N,3,30,,,,6647.53,3
00400202,004002021,1,269.24,1,1,2,1,0,0,1,1,1,1,1,0,1,0,0,0,N,3,30,,,,10000,1
00400222,004002221,1,269.24,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,N,5,21,,,,3540.42,3
00400223,004002231,1,269.24,1,1,3,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,1900,1
00400290,004002901,1,269.24,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,N,5,22,,,,5000,1
00400294,004002941,1,269.24,1,1,2,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,22,,,,3797.13,3
00500001,005000011,1,173.1,1,3,1,1,0,0,1,0,1,0,1,1,1,0,0,0,N,5,20,,,,3301.06,3
00500002,005000021,1,173.1,1,2,1,1,0,0,1,0,1,0,0,1,1,0,0,0,N,5,21,,,,3540.42,3
00500003,005000031,1,173.1,1,4,2,1,0,1,1,0,1,0,1,1,1,0,0,0,N,4,24,2016,,,4367.74,3
00500005,005000051,1,173.1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,22,,,,6000,1
00500006,005000061,1,173.1,1,1,2,1,0,1,0,0,1,1,1,0,0,0,0,1,N,5,22,2017,,,4000,1
00500008,005000081,1,173.1,1,2,2,1,0,0,1,0,1,0,1,0,1,0,0,0,N,4,25,,,,3000,1
00500010,005000101,1,173.1,1,2,1,1,0,0,1,0,1,0,1,1,1,0,0,0,N,4,26,,,,5024.09,3
00500011,005000111,1,173.1,1,1,2,1,0,1,1,0,1,0,1,1,1,0,0,0,N,3,29,2014,,,6198.11,3
00500012,005000121,1,173.1,1,1,2,1,0,0,0,1,1,1,1,0,1,0,0,0,N,4,24,,,,4367.74,3
00500013,005000131,1,173.1,1,2,2,1,0,0,0,0,1,0,0,1,1,0,0,0,N,5,18,,,,2869.81,3
00500014,005000141,1,173.1,1,2,2,1,0,0,1,0,1,0,1,1,1,0,0,0,N,4,26,,,,5024.09,3
00500016,005000161,1,173.1,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,17,,,,2675.79,3
00500018,005000181,1,173.1,1,2,1,2,0,1,1,0,1,1,1,0,1,0,1,0,N,3,33,2018,,,8200.91,3
00500019,005000191,1,173.1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,N,4,26,,,,5024.09,3
00500022,005000221,1,173.1,1,3,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,25,2016,,,4684.43,3
00500023,005000231,1,173.1,1,4,2,1,0,1,1,0,1,0,1,1,1,0,0,0,N,4,23,2011,,,4072.45,3
00500028,005000281,1,173.1,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,N,4,26,,,,5024.09,3
00500029,005000291,1,173.1,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,N,4,26,,,,5024.09,3
00500030,005000301,1,173.1,1,1,1,2,0,0,1,0,1,0,1,0,1,0,0,0,N,4,26,,,,10000,1
00500031,005000311,1,173.1,1,1,2,1,1,1,1,0,1,1,1,0,1,0,1,0,N,3,35,1995,,,9433.29,3
00500032,005000321,1,173.1,1,4,3,1,0,0,1,0,1,1,1,0,1,0,0,0,N,5,22,,,,3797.13,3
00500034,005000341,1,173.1,1,1,2,1,0,1,1,1,1,1,1,0,1,0,0,0,N,3,33,2023,,,8200.91,3
00500035,005000351,1,173.1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,27,,,,5000,1
00500039,005000391,1,173.1,1,3,2,1,0,0,1,0,1,0,1,1,0,1,0,1,N,5,22,,,,3797.13,3
00500041,005000411,1,173.1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,N,3,30,2020,,,4500,1
00500042,005000421,1,173.1,1,2,2,1,0,1,1,0,1,0,1,1,1,0,0,0,N,3,29,1996,,,6198.11,3
00500048,005000481,1,173.1,1,1,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,3,30,2015,,,6647.53,3
00500050,005000501,1,173.1,1,1,2,1,0,1,1,0,1,1,1,1,1,0,0,0,N,4,26,1997,,,5024.09,3
00500051,005000511,1,173.1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,N,5,19,,,,4000,1
00500052,005000521,1,173.1,1,2,1,1,0,0,0,1,1,1,1,0,1,0,0,0,N,4,27,,,,5388.38,3
00500056,005000561,1,173.1,1,2,1,1,0,0,1,0,1,1,1,0,1,0,1,1,N,4,26,,,,5024.09,3
00500058,005000581,1,173.1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,N,5,22,,,,3797.13,3
00500064,005000641,1,173.1,1,1,2,1,0,1,0,0,1,1,1,0,1,0,1,0,N,3,29,2001,,,6500,1
00500073,005000731,1,173.1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,N,4,26,,,,5024.09,3
00500076,005000761,1,173.1,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,3540.42,3
00500078,005000781,1,173.1,1,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,N,3,29,2022,,,6198.11,3
00500080,005000801,1,173.1,1,3,1,1,0,1,1,1,1,1,1,0,1,0,1,0,N,3,35,2020,,,9433.29,3
00500082,005000821,1,173.1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,N,4,28,2007,,,5779.08,3
00500088,005000881,1,173.1,1,2,2,1,0,1,1,0,1,1,1,0,1,0,1,0,N,3,29,2019,,,6198.11,3
00500090,005000901,1,173.1,1,1,2,1,0,1,1,1,1,1,1,0,1,0,1,0,N,3,35,2002,,,9433.29,3
00500091,005000911,1,173.1,1,1,2,1,0,0,1,0,1,0,1,1,1,0,0,0,N,5,21,,,,3540.42,3
00500092,005000921,1,173.1,1,2,2,1,0,1,1,1,1,1,1,0,1,0,0,0,N,3,33,2022,,,8200.91,3
00500095,005000951,1,173.1,1,2,1,1,0,1,1,0,1,0,1,1,1,0,0,0,N,4,26,1992,,,5024.09,3
00500167,005001671,1,173.1,1,2,2,1,0,1,1,0,1,1,1,0,1,0,0,0,N,4,27,2019,,,2500,1
00500171,005001711,1,173.1,1,2,3,2,1,1,1,1,1,1,1,0,1,1,1,0,N,2,43,2019,,,16514.6,3
00500182,005001821,1,173.1,1,1,2,2,0,1,1,0,1,1,1,0,1,0,1,0,N,3,36,2020,,,18000,1
00500183,005001831,1,173.1,1,2,2,2,1,2,2,1,2,1,1,0,1,0,1,0,N,1,48,2022,2020,,23435.33,3
00500185,005001851,1,173.1,1,1,2,1,0,1,1,0,1,1,1,0,1,0,1,0,N,4,27,2019,,,2500,1
00500191,005001911,1,173.1,1,1,2,2,1,1,1,1,2,1,1,0,1,0,1,0,N,2,43,2023,,,12000,1
00500209,005002091,1,173.1,1,1,2,2,0,0,1,1,1,1,1,0,1,0,1,1,N,3,33,,,,8200.91,3
00600009,006000091,1,172.473684,1,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,N,6,16,,,,1500,1
00600015,006000151,1,172.473684,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,2500,1
00600016,006000161,1,172.473684,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,19,,,,3800,1
00600018,006000181,1,172.473684,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,N,6,11,,,,1500,1
00600019,006000191,1,172.473684,1,4,1,1,0,0,0,0,1,1,1,0,1,0,0,0,N,5,21,,,,4400,1
00600020,006000201,1,172.473684,1,2,2,1,0,0,0,0,1,1,1,0,1,0,0,1,N,5,19,,,,2800,1
00600022,006000221,1,172.473684,1,1,2,1,0,0,1,0,1,1,1,0,1,0,0,0,N,4,24,,,,6000,1
00600023,006000231,1,172.473684,1,2,2,1,0,1,0,0,1,1,1,0,1,0,0,0,N,5,20,2012,,,4500,1
